numner,id,lat,lon,amenity
618,31552277,51.5665303,-0.3213613,telephone
619,31898152,51.3803475,-0.1835328,hospital
620,31906874,51.5430056,-0.1663667,telephone
621,31937041,51.3497742,-0.2093379,post_box
622,31937094,51.3473434,-0.2097798,post_box
623,31937186,51.3475377,-0.2143561,post_box
624,31937418,51.3550994,-0.2125591,post_office
625,31937480,51.35384,-0.2154296,post_box
626,31937497,51.3545922,-0.215945,post_box
627,32237718,51.4276052,-0.1225137,post_box
628,32324356,51.4631503,-0.2111049,bicycle_parking
629,32324357,51.4677236,-0.2089587,bicycle_parking
630,32324358,51.4591107,-0.2107775,bicycle_parking
631,32324359,51.4596532,-0.2121886,bicycle_parking
632,32351202,51.5428448,-0.371308,post_box
633,32351912,51.5569104,-0.359086,post_box
634,32351913,51.5568305,-0.359064,telephone
635,32453176,51.5369079,-0.3685675,telephone
636,32453395,51.5456267,-0.3692192,post_box
637,32544804,51.5535239,-0.3493892,school
638,32544806,51.5509115,-0.3391271,pharmacy
639,32544807,51.5503528,-0.3392639,bar
640,32544814,51.5376755,-0.345581,doctors
641,32544819,51.5351036,-0.3465873,fuel
642,32544820,51.5342897,-0.3474048,telephone
643,32546054,51.5282081,-0.3523486,atm
644,32546055,51.5275993,-0.3524971,telephone
645,32546071,51.5249521,-0.3530571,telephone
646,32546337,51.5238575,-0.3507406,recycling
647,32546342,51.5214705,-0.3545485,fuel
648,32546352,51.5198256,-0.354969,post_box
649,32546482,51.5189016,-0.3544798,pharmacy
650,32547147,51.5191152,-0.3545656,telephone
651,32547158,51.5154546,-0.355525,telephone
652,32547675,51.421195,-0.1226816,post_box
653,32579164,51.4640234,-0.3668846,place_of_worship
654,32591867,51.4192756,-0.12906,atm
655,32654216,51.5270033,-0.3020272,post_box
656,32654217,51.5251322,-0.3001285,post_box
657,32654857,51.3928659,-0.3322028,disused
658,32654858,51.3929194,-0.3317479,pub
659,32669276,51.4722243,-0.3362043,place_of_worship
660,32849760,51.3344013,-0.2598081,recycling
661,32921722,51.5137876,-0.1092189,pub
662,32921723,51.5136388,-0.1090351,parking
663,32939994,51.4686288,-0.3731618,place_of_worship
664,33014040,51.3399755,-0.2569498,fuel
665,33014041,51.340904,-0.2559658,recycling
666,33014385,51.3344039,-0.2666427,parking
667,33016983,51.336102,-0.2480884,school
668,33016984,51.3344289,-0.2468182,school
669,33016986,51.3435746,-0.2558666,school
670,33041184,51.3123876,-0.250495,parking
671,33077516,51.470135,-0.378524,pub
672,33077532,51.467089,-0.3693403,pub
673,33077535,51.4671889,-0.368629,pub
674,33077538,51.4715564,-0.3552644,pub
675,33077540,51.4677504,-0.3613665,place_of_worship
676,33077543,51.4678377,-0.3662082,pub
677,33077565,51.4675133,-0.3866606,pub
678,33077567,51.4639569,-0.3848138,pub
679,33101924,51.5760327,-0.072723,surgery
680,33101925,51.5758833,-0.0721479,fuel
681,33101954,51.5749285,-0.0719505,pub
682,33116135,51.4748588,-0.3857539,place_of_worship
683,33116988,51.4778706,-0.3628656,pub
684,33132338,51.6531063,-0.0881233,place_of_worship
685,33168865,51.3508465,-0.2144535,post_box
686,33169819,51.344336,-0.2057407,post_box
687,33170703,51.3469013,-0.2098204,place_of_worship
688,33172953,51.3401617,-0.2041197,post_box
689,33173310,51.343682,-0.2114678,post_box
690,33173830,51.4715987,-0.3811828,place_of_worship
691,33206602,51.6084884,-0.0365496,fuel
692,33228429,51.4665639,-0.3826598,place_of_worship
693,33338679,51.3566821,-0.2395788,parking
694,33378270,51.4524003,-0.1099907,toilets
695,33381459,51.4722474,-0.4031049,place_of_worship
696,33497682,51.3654748,-0.184308,pub
697,33540641,51.4448116,-0.1173881,post_box
698,33583650,51.367124,-0.1641978,pub
699,33612319,51.3676072,-0.1352815,post_box
700,33612320,51.3669961,-0.131967,library
701,33612326,51.3678748,-0.1379097,post_box
702,33612327,51.3689177,-0.1400504,post_box
703,33633389,51.3693929,-0.145707,post_box
704,33665748,51.36694,-0.1320599,post_box
705,33665766,51.3654387,-0.1415979,post_box
706,33665769,51.3695042,-0.1420381,telephone
707,33665770,51.3647658,-0.1495329,post_box
708,33665777,51.3674585,-0.1528062,post_office
709,33665778,51.3685541,-0.1551602,pub
710,33665780,51.3667922,-0.1537319,pub
711,33706450,51.40895,-0.1565028,post_box
712,33706601,51.4130295,-0.1565565,post_box
713,33706606,51.4181435,-0.1496834,post_box
714,33706612,51.4168536,-0.1520357,post_box
715,33706618,51.4005157,-0.1497364,post_box
716,33706619,51.3992152,-0.1457847,post_box
717,33706621,51.402027,-0.1405694,post_box
718,33706623,51.4040303,-0.1366016,post_box
719,33706628,51.4073059,-0.1216396,post_box
720,33706631,51.4098221,-0.1225552,post_box
721,33706633,51.4111172,-0.1232185,post_office
722,33706635,51.4149948,-0.1242181,post_box
723,33706636,51.4213795,-0.1289153,post_box
724,33706637,51.4196756,-0.1468979,post_box
725,33706638,51.4243804,-0.1416486,post_box
726,33706640,51.4406365,-0.1256209,post_office
727,33706641,51.4434311,-0.1246589,post_box
728,33706644,51.4442293,-0.1214438,post_box
729,33706645,51.4398782,-0.1060718,post_box
730,33717215,51.3639423,-0.1462951,post_box
731,33717225,51.3622744,-0.1482993,fire_station
732,33717231,51.3632635,-0.1435366,post_box
733,33717257,51.3612908,-0.1501366,pub
734,33717258,51.3617375,-0.1497871,parking
735,33717280,51.3646138,-0.1511212,telephone
736,33717284,51.3632367,-0.1506705,hospital
737,33717876,51.3702206,-0.1528229,post_box
738,33730495,51.6894949,-0.2057678,school
739,33760182,51.4847039,-0.3801834,pub
740,33760184,51.485578,-0.3756147,townhall
741,33760185,51.4857701,-0.3753643,library
742,33760229,51.4842491,-0.3720902,pub
743,33869545,51.360039,-0.1557018,post_box
744,33869577,51.3606837,-0.1518783,public_building
745,33869591,51.3621544,-0.1504825,pharmacy
746,33869594,51.3623109,-0.1531227,post_box
747,33869620,51.3642426,-0.1542988,post_box
748,33869688,51.3629651,-0.1577186,post_box
749,33869747,51.3623383,-0.1642223,post_box
750,33869765,51.3634898,-0.1604239,post_box
751,33869776,51.3659217,-0.159608,theatre
752,33869777,51.3657042,-0.1592453,telephone
753,34190586,51.4729787,-0.3376386,pub
754,34190679,51.4711368,-0.3208597,pub
755,34190682,51.4689419,-0.3241118,pub
756,34190698,51.4722675,-0.3282672,pub
757,34190721,51.4735028,-0.3338701,pub
758,34190722,51.4750128,-0.3358043,pub
759,34469638,51.6564946,-0.1717862,school
760,34469642,51.6557432,-0.1667229,school
761,34469888,51.6504226,-0.1729682,pub
762,34555813,51.4826975,-0.3312657,place_of_worship
763,34578728,51.5203137,-0.1769973,recycling
764,34578765,51.5237888,-0.175646,telephone
765,34816065,51.481147,-0.3432466,place_of_worship
766,34816196,51.4818396,-0.313797,pub
767,35136656,51.4617743,-0.070122,post_box
768,35136657,51.4617515,-0.0701827,telephone
769,35182105,51.4434323,0.2880248,post_box
770,35185969,51.4430063,0.3007528,post_box
771,35212512,51.5725339,-0.3425994,former_police
772,35544370,51.3757072,-0.1527058,post_box
773,35786226,51.4441665,0.2147791,parking
774,36138570,51.3720919,-0.150933,pub
775,36138571,51.3719881,-0.1508364,restaurant
776,36145968,51.4793535,0.3236518,doctors
777,36188371,51.5611704,-0.374483,post_box
778,36212737,51.557945,-0.3677405,post_box
779,36212741,51.5559768,-0.3773433,post_box
780,36212744,51.5594502,-0.3799054,post_office
781,36212745,51.5594922,-0.3799764,post_box
782,36212746,51.5591227,-0.3799739,former_pub
783,36214438,51.5618016,-0.3731775,pharmacy
784,36216886,51.5617178,-0.3727287,doctors
785,36216888,51.5616696,-0.3726991,dentist
786,36216889,51.5610986,-0.372558,place_of_worship
787,36216902,51.559018,-0.3743264,post_box
788,36217541,51.561967,-0.3727312,pub
789,36219577,51.5603414,-0.3653945,post_box
790,36221088,51.558342,-0.3610006,post_box
791,36222576,51.5421903,-0.3458887,pharmacy
792,36222577,51.5432052,-0.3451921,pub
793,36269450,51.4679259,-0.0824577,post_box
794,36269451,51.4680669,-0.0825517,telephone
795,36270036,51.469449,-0.0856073,post_box
796,36270090,51.4697484,-0.0828864,recycling
797,36271242,51.4654727,-0.0833086,post_box
798,36271315,51.4657519,-0.0814128,telephone
799,36312229,51.3656066,-0.1609632,pharmacy
800,36312258,51.3653815,-0.1613472,recycling
801,36312304,51.3688658,-0.1613399,post_box
802,36312307,51.3658699,-0.160368,post_box
803,36312308,51.3658944,-0.1603244,post_office
804,36312309,51.3659537,-0.1603872,cafe
805,36314175,51.3650377,-0.1623319,pub
806,36314176,51.360216,-0.1612447,post_box
807,36314177,51.3605678,-0.167912,post_box
808,36314178,51.3585167,-0.1646642,post_box
809,36314191,51.3624953,-0.168232,telephone
810,36314192,51.3624547,-0.1671472,post_box
811,36446495,51.519889,0.2545491,parking
812,36446497,51.5198416,0.2544989,toilets
813,36470132,51.5528683,-0.3497174,library
814,36470160,51.5563871,-0.3620349,telephone
815,36470218,51.5537947,-0.3564193,telephone
816,36470220,51.5537407,-0.3474633,school
817,36470221,51.5542567,-0.3519737,post_box
818,36487478,51.4916527,-0.3393015,pub
819,36487501,51.483032,-0.3366165,pub
820,36489725,51.4772629,-0.3633441,pub
821,36489727,51.4755195,-0.3601064,pub
822,36494875,51.4591555,-0.3317812,shop
823,36494877,51.4599297,-0.3320853,shop
824,36496996,51.4601802,-0.3321651,shop
825,36497035,51.4636262,-0.3314543,post_office
826,36506625,51.4834539,-0.3278464,fuel
827,36509078,51.4936546,-0.3195437,post_box
828,36509097,51.4983082,-0.3266794,pub
829,36509121,51.509237,-0.3345098,fuel
830,36509164,51.5088902,-0.3351674,pharmacy
831,36511105,51.5148774,-0.3372156,pharmacy
832,36511113,51.5175532,-0.3376027,scout
833,36511118,51.5254659,-0.3416852,post_box
834,36585191,51.3650042,-0.1625787,pub
835,36591829,51.3574341,-0.1685971,post_office
836,36591833,51.3574731,-0.1691658,post_box
837,36667240,51.461662,0.1474083,atm
838,36674122,51.5521382,-0.3505449,telephone
839,36675817,51.5411372,-0.3243625,post_box
840,36675819,51.5399944,-0.3166269,doctors
841,36678032,51.5395067,-0.3086848,telephone
842,36678035,51.5367443,-0.3058627,post_box
843,36678038,51.5340407,-0.3060689,telephone
844,36678042,51.5345369,-0.3066205,post_box
845,36679515,51.5298137,-0.3010959,post_box
846,36679518,51.5293025,-0.3028624,doctors
847,36681419,51.5276765,-0.3076264,post_box
848,36681422,51.5255963,-0.3087559,post_box
849,36681423,51.5268254,-0.3091505,doctors
850,36681785,51.5125855,-0.337186,post_box
851,36681787,51.5147781,-0.3400323,post_box
852,36683878,51.5153497,-0.3312265,post_box
853,36683896,51.5209432,-0.3306043,post_box
854,36684036,51.5319893,-0.3304293,post_box
855,36684351,51.5419611,-0.3463944,telephone
856,36684352,51.5419794,-0.3464381,post_box
857,36684378,51.5419717,-0.3465432,post_office
858,36684379,51.5420582,-0.3459836,fast_food
859,36684383,51.5520625,-0.3504501,cafe
860,36685496,51.4690138,-0.3287456,pub
861,36685542,51.4670234,-0.3406253,pub
862,36685563,51.4718027,-0.3502682,place_of_worship
863,36727950,51.4273841,-0.2307863,post_box
864,36728153,51.4155301,-0.2336331,post_box
865,36728201,51.4097354,-0.2318265,telephone
866,36728202,51.4096574,-0.2318351,post_office
867,36728203,51.4095767,-0.2317489,bicycle_parking
868,36728204,51.4094826,-0.2321456,post_box
869,36728205,51.409496,-0.2322361,telephone
870,36761312,51.4674548,-0.3298526,place_of_worship
871,36761405,51.4669977,-0.3452197,place_of_worship
872,36868088,51.3562255,-0.2162302,pub
873,36869280,51.3559215,-0.222489,pub
874,36869293,51.3550912,-0.2207685,post_box
875,36871896,51.3569562,-0.2171005,recycling
876,36872838,51.3565129,-0.2192653,school
877,36882453,51.3577481,-0.2172837,post_box
878,36926581,51.3546203,-0.2236825,school
879,36931014,51.4024857,-0.233999,post_box
880,36931208,51.3983485,-0.2354822,post_box
881,36931384,51.3984322,-0.2324557,post_box
882,36931876,51.4029027,-0.2292901,post_box
883,36932021,51.3554433,-0.2143655,bicycle_parking
884,36932063,51.4089474,-0.2299105,bicycle_parking
885,36932065,51.409381,-0.2303396,bicycle_parking
886,36932093,51.40353,-0.2137116,fuel
887,36932165,51.4074226,-0.2192461,post_box
888,36932168,51.4055796,-0.2182735,post_box
889,36932336,51.4068461,-0.2151679,post_box
890,36955963,51.4000533,-0.2091684,post_box
891,36960842,51.3607296,-0.2163003,place_of_worship
892,36969165,51.3597163,-0.2168432,place_of_worship
893,36969174,51.3601417,-0.2166396,library
894,36989166,51.3588786,-0.2164653,parking
895,36989169,51.3576314,-0.2157505,pub
896,37124413,51.3704033,-0.1663331,post_box
897,37124435,51.3693298,-0.1658625,pub
898,37124467,51.3668193,-0.1644342,post_box
899,37124474,51.3645013,-0.1666987,school
900,37124491,51.3664377,-0.1672552,post_box
901,37154996,51.3661691,-0.1794237,telephone
902,37154997,51.3662738,-0.1793133,post_box
903,37155030,51.3698642,-0.1808644,pharmacy
904,37155032,51.3695899,-0.1808128,post_office
905,37155035,51.3695899,-0.1807352,post_box
906,37155037,51.3695092,-0.1801409,pub
907,37155053,51.3684435,-0.1768056,post_box
908,37155064,51.3687141,-0.1679008,post_box
909,37155067,51.3631691,-0.172115,post_box
910,37155069,51.3632152,-0.1720707,post_office
911,37160049,51.3717507,-0.1714394,pharmacy
912,37552361,51.3580227,-0.2162534,bank
913,37552362,51.3581048,-0.2166155,pharmacy
914,37552364,51.3578485,-0.2166584,bank
915,39101059,51.4797187,-0.4307988,car_rental
916,39600951,51.3729888,-0.131817,fuel
917,39601041,51.3723143,-0.1316804,pub
918,39663028,51.4155329,-0.1917749,pub
919,39663865,51.413927,-0.1890627,pub
920,39664191,51.4147942,-0.1862217,disused
921,39664415,51.4158755,-0.1864019,pub
922,39664904,51.4163157,-0.1925371,post_box
923,39670280,51.4589007,-0.062051,recycling
924,39672302,51.4171051,-0.1921611,fuel
925,39685823,51.4198096,-0.2048792,cinema
926,39741897,51.4185272,-0.1853025,pub
927,39760209,51.4263768,-0.2299267,pub
928,39764474,51.4257256,-0.2202552,pub
929,39840415,51.4620153,-0.067934,atm
930,39847743,51.4616965,-0.0702522,bicycle_parking
931,39847747,51.4617234,-0.0802731,bicycle_parking
932,39847754,51.4615964,-0.0800229,bicycle_parking
933,39849382,51.4397375,-0.1053693,bicycle_parking
934,40175029,51.3627776,-0.1788884,telephone
935,40175279,51.364166,-0.1827916,place_of_worship
936,40175299,51.3628815,-0.1831702,post_box
937,40175327,51.3637053,-0.1832204,place_of_worship
938,40175341,51.3647538,-0.1831926,place_of_worship
939,40175384,51.3640549,-0.1857678,pub
940,40175751,51.362671,-0.1891653,post_box
941,40175763,51.3625632,-0.185813,post_box
942,40175772,51.3627618,-0.1852635,pub
943,40766310,51.4169781,-0.1923253,atm
944,40985263,51.4713001,-0.0823028,post_box
945,40985266,51.4709008,-0.0823736,pharmacy
946,40998559,51.4729636,-0.084466,recycling
947,41006537,51.4720052,-0.0742848,telephone
948,41006540,51.4707803,-0.0742948,post_box
949,41006544,51.4725898,-0.0756215,recycling
950,41006549,51.4701209,-0.0778301,post_box
951,41006567,51.4683516,-0.0865627,bicycle_parking
952,41027353,51.5940913,0.2351305,pub
953,42106767,51.4987254,0.25535,parking
954,42106778,51.4985197,0.2541676,parking
955,42219816,51.5387707,-0.3432218,post_box
956,42220021,51.5361621,-0.3448619,fuel
957,42220082,51.5342597,-0.3328775,post_box
958,42220089,51.5342937,-0.3328076,post_office
959,42220098,51.5346557,-0.3328055,pharmacy
960,42232447,51.5379548,-0.3311132,post_box
961,42239365,51.5365522,-0.3240163,post_box
962,42246467,51.5353117,-0.3200201,post_box
963,42246480,51.5498069,-0.3438406,post_box
964,42292858,51.4989631,-0.4053474,recycling
965,43500671,51.4304424,-0.1573652,place_of_worship
966,43500718,51.4316018,-0.1513333,doctors
967,45059768,51.6272284,0.2154607,post_box
968,45063754,51.6483816,0.1688933,pub
969,45064604,51.6407759,0.1666789,village_hall
970,45067062,51.6887748,0.130527,pub
971,45087082,51.5923142,0.22016,fuel
972,45088160,51.5926395,0.219645,recycling
973,45260172,51.6058735,0.2245094,police
974,45264358,51.60743,0.2176516,fuel
975,45265824,51.6073487,0.2196407,bank
976,45271577,51.5936606,0.233886,post_office
977,45273242,51.5937738,0.2342052,cafe
978,45276256,51.5934223,0.2330465,pharmacy
979,45276431,51.5929394,0.2328093,atm
980,45281257,51.5903319,0.2335989,place_of_worship
981,45282306,51.594555,0.2320711,place_of_worship
982,45286517,51.5906145,0.2337448,hospital
983,45288052,51.5936222,0.233937,post_box
984,45292830,51.5935989,0.2336231,fast_food
985,45293688,51.5939208,0.2346712,restaurant
986,45298307,51.6004092,0.2113795,fast_food
987,46714849,51.537057,-0.0884773,pub
988,46921377,51.5369436,-0.0767174,telephone
989,47733711,51.5938555,0.2344868,fast_food
990,47855329,51.5323061,-0.0770847,telephone
991,48202180,51.5374912,-0.060948,pub
992,48202189,51.5367898,-0.061817,post_office
993,48303279,51.5242158,-0.0769193,stripclub
994,48700428,51.5302103,-0.064495,place_of_worship
995,48705631,51.5269619,-0.0642499,doctors
996,48735709,51.5283246,-0.0709876,pub
997,48740710,51.5404416,-0.071524,post_box
998,48742619,51.5283448,-0.0624004,school
999,48745234,51.6755746,0.0623495,restaurant
1000,48746333,51.6782447,0.0401173,pub
1001,48907350,51.5509065,-0.0521413,pub
1002,48928542,51.5203107,-0.0535679,telephone
1003,48928545,51.5204792,-0.0524514,telephone
1004,48928547,51.5205539,-0.0519879,telephone
1005,48928559,51.5168107,-0.0497666,post_box
1006,48928562,51.5142898,-0.0540484,telephone
1007,48928564,51.5142684,-0.0538596,post_box
1008,48928565,51.5143379,-0.0538596,place_of_worship
1009,48928568,51.5142684,-0.053645,telephone
1010,48928593,51.5190817,-0.0592061,telephone
1011,48928595,51.5190934,-0.0589373,pub
1012,48928621,51.5132416,-0.0432337,telephone
1013,48941851,51.5570716,-0.0633125,school
1014,49233945,51.6495025,-0.1701796,fuel
1015,49300213,51.4680829,-0.2090322,post_box
1016,49300216,51.46848,-0.2105291,parking
1017,49300405,51.4693662,-0.2104484,pub
1018,49311908,51.5239775,-0.1585939,pub
1019,49314889,51.5430561,-0.1319212,pub
1020,49314952,51.54181,-0.1359896,pub
1021,49317368,51.6265792,-0.1770291,school
1022,49319602,51.5218219,-0.1337724,pub
1023,49326968,51.6005713,-0.1962181,place_of_worship
